,audio_filename,dataset,person,bicycle,car,motorcycle,siren,bus,truck,split
5712,/media/magalhaes/FSD50K/dev_audio/168303.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5713,/media/magalhaes/FSD50K/dev_audio/168816.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5714,/media/magalhaes/FSD50K/dev_audio/168304.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5715,/media/magalhaes/FSD50K/dev_audio/168305.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5716,/media/magalhaes/FSD50K/dev_audio/264051.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5717,/media/magalhaes/FSD50K/dev_audio/7547.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5718,/media/magalhaes/FSD50K/dev_audio/7548.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5719,/media/magalhaes/FSD50K/dev_audio/7549.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5720,/media/magalhaes/FSD50K/dev_audio/7550.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5721,/media/magalhaes/FSD50K/dev_audio/7551.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5722,/media/magalhaes/FSD50K/dev_audio/7553.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5723,/media/magalhaes/FSD50K/dev_audio/236418.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5724,/media/magalhaes/FSD50K/dev_audio/255875.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5725,/media/magalhaes/FSD50K/dev_audio/7556.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5726,/media/magalhaes/FSD50K/dev_audio/255877.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5727,/media/magalhaes/FSD50K/dev_audio/255876.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5728,/media/magalhaes/FSD50K/dev_audio/7558.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5729,/media/magalhaes/FSD50K/dev_audio/255878.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5730,/media/magalhaes/FSD50K/dev_audio/255880.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5731,/media/magalhaes/FSD50K/dev_audio/7557.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5732,/media/magalhaes/FSD50K/dev_audio/236424.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5733,/media/magalhaes/FSD50K/dev_audio/255881.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5734,/media/magalhaes/FSD50K/dev_audio/236431.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5735,/media/magalhaes/FSD50K/dev_audio/236445.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5736,/media/magalhaes/FSD50K/dev_audio/236454.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5737,/media/magalhaes/FSD50K/dev_audio/12712.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5738,/media/magalhaes/FSD50K/dev_audio/86953.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5739,/media/magalhaes/FSD50K/dev_audio/12713.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5740,/media/magalhaes/FSD50K/dev_audio/236464.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5741,/media/magalhaes/FSD50K/dev_audio/236471.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5742,/media/magalhaes/FSD50K/dev_audio/236475.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5743,/media/magalhaes/FSD50K/dev_audio/386492.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5744,/media/magalhaes/FSD50K/dev_audio/386491.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5745,/media/magalhaes/FSD50K/dev_audio/9662.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5746,/media/magalhaes/FSD50K/dev_audio/9663.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5747,/media/magalhaes/FSD50K/dev_audio/386496.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5748,/media/magalhaes/FSD50K/dev_audio/9664.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5749,/media/magalhaes/FSD50K/dev_audio/386498.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5750,/media/magalhaes/FSD50K/dev_audio/9665.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5751,/media/magalhaes/FSD50K/dev_audio/236495.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5752,/media/magalhaes/FSD50K/dev_audio/236501.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5753,/media/magalhaes/FSD50K/dev_audio/29654.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5754,/media/magalhaes/FSD50K/dev_audio/236503.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5755,/media/magalhaes/FSD50K/dev_audio/236508.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5756,/media/magalhaes/FSD50K/dev_audio/236509.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5757,/media/magalhaes/FSD50K/dev_audio/236512.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5758,/media/magalhaes/FSD50K/dev_audio/69604.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5759,/media/magalhaes/FSD50K/dev_audio/386538.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5760,/media/magalhaes/FSD50K/dev_audio/386541.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5761,/media/magalhaes/FSD50K/dev_audio/386542.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5762,/media/magalhaes/FSD50K/dev_audio/386543.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5763,/media/magalhaes/FSD50K/dev_audio/386544.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5764,/media/magalhaes/FSD50K/dev_audio/236529.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5765,/media/magalhaes/FSD50K/dev_audio/236530.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5766,/media/magalhaes/FSD50K/dev_audio/386546.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5767,/media/magalhaes/FSD50K/dev_audio/386545.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5768,/media/magalhaes/FSD50K/dev_audio/61937.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5769,/media/magalhaes/FSD50K/dev_audio/53240.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5770,/media/magalhaes/FSD50K/dev_audio/201734.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5771,/media/magalhaes/FSD50K/dev_audio/228363.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5772,/media/magalhaes/FSD50K/dev_audio/113698.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5773,/media/magalhaes/FSD50K/dev_audio/59444.wav,FSD50k,1.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
5774,/media/magalhaes/FSD50K/dev_audio/59446.wav,FSD50k,1.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
5775,/media/magalhaes/FSD50K/dev_audio/250935.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5776,/media/magalhaes/FSD50K/dev_audio/250936.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5777,/media/magalhaes/FSD50K/dev_audio/124996.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5778,/media/magalhaes/FSD50K/dev_audio/274516.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5779,/media/magalhaes/FSD50K/dev_audio/249940.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5780,/media/magalhaes/FSD50K/dev_audio/243798.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5781,/media/magalhaes/FSD50K/dev_audio/23640.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5782,/media/magalhaes/FSD50K/dev_audio/108638.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5783,/media/magalhaes/FSD50K/dev_audio/184416.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5784,/media/magalhaes/FSD50K/dev_audio/336997.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5785,/media/magalhaes/FSD50K/dev_audio/337000.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5786,/media/magalhaes/FSD50K/dev_audio/171114.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5787,/media/magalhaes/FSD50K/dev_audio/171115.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5788,/media/magalhaes/FSD50K/dev_audio/171116.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5789,/media/magalhaes/FSD50K/dev_audio/171117.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5790,/media/magalhaes/FSD50K/dev_audio/171118.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5791,/media/magalhaes/FSD50K/dev_audio/171119.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5792,/media/magalhaes/FSD50K/dev_audio/124025.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5793,/media/magalhaes/FSD50K/dev_audio/124028.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5794,/media/magalhaes/FSD50K/dev_audio/79012.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5795,/media/magalhaes/FSD50K/dev_audio/109742.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5796,/media/magalhaes/FSD50K/dev_audio/109743.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5797,/media/magalhaes/FSD50K/dev_audio/363712.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5798,/media/magalhaes/FSD50K/dev_audio/63681.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5799,/media/magalhaes/FSD50K/dev_audio/244947.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5800,/media/magalhaes/FSD50K/dev_audio/316640.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5801,/media/magalhaes/FSD50K/dev_audio/243948.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5802,/media/magalhaes/FSD50K/dev_audio/360702.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5803,/media/magalhaes/FSD50K/dev_audio/83199.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5804,/media/magalhaes/FSD50K/dev_audio/60688.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5805,/media/magalhaes/FSD50K/dev_audio/422168.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5806,/media/magalhaes/FSD50K/dev_audio/324890.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5807,/media/magalhaes/FSD50K/dev_audio/178460.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5808,/media/magalhaes/FSD50K/dev_audio/421168.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5809,/media/magalhaes/FSD50K/dev_audio/344372.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5810,/media/magalhaes/FSD50K/dev_audio/36163.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5811,/media/magalhaes/FSD50K/dev_audio/60751.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5812,/media/magalhaes/FSD50K/dev_audio/60773.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5813,/media/magalhaes/FSD50K/dev_audio/60774.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5814,/media/magalhaes/FSD50K/dev_audio/60775.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5815,/media/magalhaes/FSD50K/dev_audio/60776.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5816,/media/magalhaes/FSD50K/dev_audio/60777.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5817,/media/magalhaes/FSD50K/dev_audio/60778.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5818,/media/magalhaes/FSD50K/dev_audio/60780.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5819,/media/magalhaes/FSD50K/dev_audio/60781.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5820,/media/magalhaes/FSD50K/dev_audio/60782.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5821,/media/magalhaes/FSD50K/dev_audio/60783.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5822,/media/magalhaes/FSD50K/dev_audio/60793.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5823,/media/magalhaes/FSD50K/dev_audio/60799.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5824,/media/magalhaes/FSD50K/dev_audio/60800.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5825,/media/magalhaes/FSD50K/dev_audio/60801.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5826,/media/magalhaes/FSD50K/dev_audio/60802.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5827,/media/magalhaes/FSD50K/dev_audio/60803.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5828,/media/magalhaes/FSD50K/dev_audio/60806.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5829,/media/magalhaes/FSD50K/dev_audio/387463.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5830,/media/magalhaes/FSD50K/dev_audio/60808.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5831,/media/magalhaes/FSD50K/dev_audio/60807.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5832,/media/magalhaes/FSD50K/dev_audio/383382.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5833,/media/magalhaes/FSD50K/dev_audio/191912.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5834,/media/magalhaes/FSD50K/dev_audio/150954.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5835,/media/magalhaes/FSD50K/dev_audio/150955.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5836,/media/magalhaes/FSD50K/dev_audio/150956.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5837,/media/magalhaes/FSD50K/dev_audio/150957.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5838,/media/magalhaes/FSD50K/dev_audio/150959.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5839,/media/magalhaes/FSD50K/dev_audio/150960.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5840,/media/magalhaes/FSD50K/dev_audio/150961.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5841,/media/magalhaes/FSD50K/dev_audio/191916.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5842,/media/magalhaes/FSD50K/dev_audio/150963.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5843,/media/magalhaes/FSD50K/dev_audio/150965.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5844,/media/magalhaes/FSD50K/dev_audio/150966.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5845,/media/magalhaes/FSD50K/dev_audio/150967.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5846,/media/magalhaes/FSD50K/dev_audio/150968.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5847,/media/magalhaes/FSD50K/dev_audio/150969.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5848,/media/magalhaes/FSD50K/dev_audio/150972.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5849,/media/magalhaes/FSD50K/dev_audio/381374.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5850,/media/magalhaes/FSD50K/dev_audio/381375.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5851,/media/magalhaes/FSD50K/dev_audio/197091.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5852,/media/magalhaes/FSD50K/dev_audio/197092.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5853,/media/magalhaes/FSD50K/dev_audio/197093.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5854,/media/magalhaes/FSD50K/dev_audio/197094.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5855,/media/magalhaes/FSD50K/dev_audio/197095.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5856,/media/magalhaes/FSD50K/dev_audio/197097.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5857,/media/magalhaes/FSD50K/dev_audio/197098.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5858,/media/magalhaes/FSD50K/dev_audio/197100.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5859,/media/magalhaes/FSD50K/dev_audio/78329.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5860,/media/magalhaes/FSD50K/dev_audio/383513.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5861,/media/magalhaes/FSD50K/dev_audio/242231.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5862,/media/magalhaes/FSD50K/dev_audio/407097.wav,FSD50k,1.0,0.0,1.0,0.0,0.0,1.0,0.0,val
5863,/media/magalhaes/FSD50K/dev_audio/370244.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5864,/media/magalhaes/FSD50K/dev_audio/333391.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5865,/media/magalhaes/FSD50K/dev_audio/333392.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5866,/media/magalhaes/FSD50K/dev_audio/333393.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5867,/media/magalhaes/FSD50K/dev_audio/333397.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5868,/media/magalhaes/FSD50K/dev_audio/333408.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5869,/media/magalhaes/FSD50K/dev_audio/333410.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5870,/media/magalhaes/FSD50K/dev_audio/333412.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5871,/media/magalhaes/FSD50K/dev_audio/333413.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5872,/media/magalhaes/FSD50K/dev_audio/333421.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5873,/media/magalhaes/FSD50K/dev_audio/67182.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5874,/media/magalhaes/FSD50K/dev_audio/112266.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5875,/media/magalhaes/FSD50K/dev_audio/76430.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5876,/media/magalhaes/FSD50K/dev_audio/406160.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5877,/media/magalhaes/FSD50K/dev_audio/253587.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5878,/media/magalhaes/FSD50K/dev_audio/197270.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5879,/media/magalhaes/FSD50K/dev_audio/197271.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5880,/media/magalhaes/FSD50K/dev_audio/197272.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5881,/media/magalhaes/FSD50K/dev_audio/197273.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5882,/media/magalhaes/FSD50K/dev_audio/197275.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5883,/media/magalhaes/FSD50K/dev_audio/197276.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5884,/media/magalhaes/FSD50K/dev_audio/197277.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5885,/media/magalhaes/FSD50K/dev_audio/197274.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5886,/media/magalhaes/FSD50K/dev_audio/197279.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5887,/media/magalhaes/FSD50K/dev_audio/197280.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5888,/media/magalhaes/FSD50K/dev_audio/197281.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5889,/media/magalhaes/FSD50K/dev_audio/197282.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5890,/media/magalhaes/FSD50K/dev_audio/197283.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5891,/media/magalhaes/FSD50K/dev_audio/197284.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5892,/media/magalhaes/FSD50K/dev_audio/197285.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5893,/media/magalhaes/FSD50K/dev_audio/198329.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5894,/media/magalhaes/FSD50K/dev_audio/198331.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5895,/media/magalhaes/FSD50K/dev_audio/198335.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5896,/media/magalhaes/FSD50K/dev_audio/198337.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5897,/media/magalhaes/FSD50K/dev_audio/198340.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5898,/media/magalhaes/FSD50K/dev_audio/198341.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5899,/media/magalhaes/FSD50K/dev_audio/198343.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5900,/media/magalhaes/FSD50K/dev_audio/196296.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5901,/media/magalhaes/FSD50K/dev_audio/133833.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5902,/media/magalhaes/FSD50K/dev_audio/198344.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5903,/media/magalhaes/FSD50K/dev_audio/198347.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5904,/media/magalhaes/FSD50K/dev_audio/196301.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5905,/media/magalhaes/FSD50K/dev_audio/198352.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5906,/media/magalhaes/FSD50K/dev_audio/196310.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5907,/media/magalhaes/FSD50K/dev_audio/399070.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5908,/media/magalhaes/FSD50K/dev_audio/196320.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5909,/media/magalhaes/FSD50K/dev_audio/335585.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5910,/media/magalhaes/FSD50K/dev_audio/100083.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5911,/media/magalhaes/FSD50K/dev_audio/354057.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5912,/media/magalhaes/FSD50K/dev_audio/354058.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5913,/media/magalhaes/FSD50K/dev_audio/222993.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5914,/media/magalhaes/FSD50K/dev_audio/257812.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5915,/media/magalhaes/FSD50K/dev_audio/257813.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5916,/media/magalhaes/FSD50K/dev_audio/262978.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5917,/media/magalhaes/FSD50K/dev_audio/262981.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
5918,/media/magalhaes/FSD50K/dev_audio/239436.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
5919,/media/magalhaes/FSD50K/dev_audio/99162.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
5920,/media/magalhaes/FSD50K/dev_audio/99163.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
